trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_area,dropoff_area,distance_km,duration_minutes,vehicle_type,fare_amount,surge_multiplier,weather_condition,hour,day_of_week,is_weekend
4837,2024-01-11 01:48:00,2024-01-11 02:03:00,-6.22452736464067,106.9225047252872,-6.216452761097687,106.82772150205616,West Jakarta,West Jakarta,14.61,18.6,car,42634.0,1.81,cloudy,12,Monday,False
4838,2024-01-11 01:51:00,2024-01-11 02:06:00,-6.217296693942008,106.76123837709149,-6.147958875094168,106.79695527218122,Central Jakarta,West Jakarta,12.33,16.0,motorcycle,77497.0,1.06,cloudy,16,Monday,True
4839,2024-01-11 01:54:00,2024-01-11 02:09:00,-6.292037712110849,106.88242490686169,-6.265032616906757,106.73989430819668,South Jakarta,Central Jakarta,5.31,21.7,motorcycle,47699.0,2.02,sunny,13,Tuesday,True
4840,2024-01-11 01:57:00,2024-01-11 02:12:00,-6.245202380106005,106.90275384373302,-6.2322828056116855,106.92213784567585,West Jakarta,Central Jakarta,7.32,33.8,premium_car,26460.0,1.54,sunny,21,Tuesday,False
4841,2024-01-11 02:00:00,2024-01-11 02:15:00,-6.108870106546702,106.91474659775803,-6.25516554465062,106.94768097763844,Central Jakarta,South Jakarta,13.21,27.5,premium_car,78227.0,2.4,cloudy,16,Wednesday,False
4842,2024-01-11 02:03:00,2024-01-11 02:18:00,-6.109273478434062,106.94789855891605,-6.22817801140648,106.8421455451725,Central Jakarta,West Jakarta,6.65,42.7,car,27031.0,1.28,sunny,15,Wednesday,True
4843,2024-01-11 02:06:00,2024-01-11 02:21:00,-6.229534589149492,106.77350992751,-6.253925035526795,106.89366919209337,South Jakarta,South Jakarta,9.38,17.4,motorcycle,71773.0,1.45,cloudy,15,Wednesday,False
4844,2024-01-11 02:09:00,2024-01-11 02:24:00,-6.291379978210335,106.87756083548182,-6.184118873782669,106.91475959238657,South Jakarta,Central Jakarta,8.95,22.7,premium_car,22119.0,1.76,cloudy,5,Wednesday,True
4845,2024-01-11 02:12:00,2024-01-11 02:27:00,-6.2641810121343635,106.72884996457022,-6.140365839476431,106.87524550150546,Central Jakarta,West Jakarta,7.22,21.5,premium_car,57234.0,1.72,cloudy,1,Tuesday,False
4846,2024-01-11 02:15:00,2024-01-11 02:30:00,-6.221556441313291,106.80170232283922,-6.142677387756419,106.71103901227794,Central Jakarta,Central Jakarta,10.31,18.3,car,38790.0,1.6,sunny,16,Wednesday,True
4847,2024-01-11 02:18:00,2024-01-11 02:33:00,-6.110444060406154,106.91199292332816,-6.227099807090242,106.73940855792921,West Jakarta,Central Jakarta,8.15,44.8,motorcycle,78041.0,1.47,rainy,23,Tuesday,False
4848,2024-01-11 02:21:00,2024-01-11 02:36:00,-6.271760187292563,106.79191451151478,-6.102247918821147,106.71774729778785,West Jakarta,Central Jakarta,2.28,23.6,premium_car,22934.0,1.22,rainy,22,Wednesday,True
4849,2024-01-11 02:24:00,2024-01-11 02:39:00,-6.147296831266357,106.8477738451339,-6.18122912705884,106.70246990166052,Central Jakarta,West Jakarta,12.59,42.9,motorcycle,38616.0,2.23,rainy,1,Monday,False
4850,2024-01-11 02:27:00,2024-01-11 02:42:00,-6.2782634921250615,106.82594336093116,-6.2201199396443405,106.7764991021893,South Jakarta,West Jakarta,3.47,23.7,car,54784.0,1.67,rainy,17,Tuesday,True
4851,2024-01-11 02:30:00,2024-01-11 02:45:00,-6.103748484521744,106.86148788277801,-6.132892144151715,106.79808899012039,South Jakarta,Central Jakarta,8.03,17.1,car,78433.0,1.86,rainy,20,Tuesday,False
4852,2024-01-11 02:33:00,2024-01-11 02:48:00,-6.2236767001781725,106.94322359734693,-6.154025197471472,106.76025743308398,Central Jakarta,West Jakarta,9.54,14.2,motorcycle,31270.0,1.82,sunny,19,Wednesday,True
4853,2024-01-11 02:36:00,2024-01-11 02:51:00,-6.144953092220188,106.71393388162535,-6.150144932635179,106.71615116202159,West Jakarta,Central Jakarta,11.17,39.9,car,37781.0,1.86,cloudy,11,Wednesday,False
4854,2024-01-11 02:39:00,2024-01-11 02:54:00,-6.231481783437774,106.84349037937541,-6.260772130053225,106.83246577270917,Central Jakarta,Central Jakarta,7.34,11.1,premium_car,42325.0,2.06,rainy,3,Monday,False
4855,2024-01-11 02:42:00,2024-01-11 02:57:00,-6.174466224568238,106.91575719481257,-6.206335138526288,106.76832982998928,South Jakarta,Central Jakarta,11.56,43.8,car,27689.0,1.94,rainy,8,Monday,True
4856,2024-01-11 02:45:00,2024-01-11 03:00:00,-6.261596783051992,106.82034567793711,-6.127634373835079,106.89900928871589,Central Jakarta,West Jakarta,3.71,24.6,car,67215.0,1.41,rainy,10,Tuesday,False
4857,2024-01-11 02:48:00,2024-01-11 03:03:00,-6.270795796140607,106.7196317964854,-6.199192398474248,106.70201315540632,Central Jakarta,South Jakarta,10.49,18.7,motorcycle,16440.0,1.83,cloudy,16,Wednesday,False
4858,2024-01-11 02:51:00,2024-01-11 03:06:00,-6.112387172086374,106.84013483810419,-6.16330945131579,106.91063176282191,West Jakarta,South Jakarta,12.74,31.6,premium_car,59335.0,1.37,rainy,12,Tuesday,False
4859,2024-01-11 02:54:00,2024-01-11 03:09:00,-6.116470544419113,106.78301847270596,-6.182413253393147,106.9386884197365,South Jakarta,West Jakarta,13.56,14.7,motorcycle,47375.0,1.88,sunny,18,Wednesday,False
4860,2024-01-11 02:57:00,2024-01-11 03:12:00,-6.122506211957424,106.73873544633449,-6.131528642456323,106.87903376578839,South Jakarta,West Jakarta,9.53,12.5,motorcycle,26935.0,1.65,cloudy,7,Tuesday,True
4861,2024-01-11 03:00:00,2024-01-11 03:15:00,-6.174913309966681,106.91225862832087,-6.243087832047679,106.88341101631565,Central Jakarta,Central Jakarta,6.07,39.0,motorcycle,44498.0,1.06,cloudy,4,Tuesday,False
4862,2024-01-11 03:03:00,2024-01-11 03:18:00,-6.138346357756744,106.83039987824779,-6.184904944422727,106.93339057790068,South Jakarta,Central Jakarta,4.12,24.9,car,68096.0,2.1,cloudy,9,Wednesday,True
4863,2024-01-11 03:06:00,2024-01-11 03:21:00,-6.286192612617725,106.93331910309477,-6.275353066398039,106.75226782132509,South Jakarta,South Jakarta,6.49,28.1,car,41181.0,1.41,cloudy,14,Wednesday,True
4864,2024-01-11 03:09:00,2024-01-11 03:24:00,-6.233042191621864,106.90150412615077,-6.161957844660106,106.94864139205215,South Jakarta,Central Jakarta,9.02,16.2,motorcycle,18533.0,2.38,rainy,18,Monday,True
4865,2024-01-11 03:12:00,2024-01-11 03:27:00,-6.237259375048568,106.87324294844342,-6.1536064323294575,106.89337030084464,South Jakarta,South Jakarta,4.55,12.1,car,12856.0,1.42,rainy,8,Wednesday,True
4866,2024-01-11 03:15:00,2024-01-11 03:30:00,-6.172870935609477,106.70125637584133,-6.2914325357622,106.88164267708196,West Jakarta,South Jakarta,14.38,22.9,car,64446.0,2.49,sunny,15,Tuesday,False
4867,2024-01-11 03:18:00,2024-01-11 03:33:00,-6.228808445305872,106.80695586415956,-6.164841807274403,106.79027264474882,West Jakarta,West Jakarta,13.66,27.7,motorcycle,33130.0,1.69,rainy,15,Wednesday,True
4868,2024-01-11 03:21:00,2024-01-11 03:36:00,-6.270298643671263,106.749371570413,-6.217061969166842,106.8364443713514,West Jakarta,West Jakarta,2.43,36.8,premium_car,75187.0,1.04,cloudy,7,Wednesday,False
4869,2024-01-11 03:24:00,2024-01-11 03:39:00,-6.180706584917291,106.92769947776222,-6.275180624778064,106.86347944706834,West Jakarta,West Jakarta,9.31,27.5,premium_car,53200.0,1.11,sunny,2,Monday,True
4870,2024-01-11 03:27:00,2024-01-11 03:42:00,-6.1371232158661835,106.74364599616909,-6.216018490460306,106.85508571532931,West Jakarta,South Jakarta,12.26,37.4,car,40540.0,1.12,rainy,2,Wednesday,True
4871,2024-01-11 03:30:00,2024-01-11 03:45:00,-6.2235753011080055,106.77151501291482,-6.2611534140608835,106.8762461596194,South Jakarta,West Jakarta,5.19,14.0,premium_car,49513.0,1.08,cloudy,9,Monday,True
4872,2024-01-11 03:33:00,2024-01-11 03:48:00,-6.273546256980303,106.82920919193363,-6.216888093575337,106.7205954347696,Central Jakarta,South Jakarta,8.81,12.2,premium_car,41999.0,1.4,sunny,11,Monday,True
4873,2024-01-11 03:36:00,2024-01-11 03:51:00,-6.260662360537435,106.76584090474952,-6.2231321944082945,106.78891210820792,Central Jakarta,West Jakarta,7.28,15.6,car,73407.0,1.49,sunny,14,Tuesday,False
4874,2024-01-11 03:39:00,2024-01-11 03:54:00,-6.252503338966123,106.75246616931979,-6.152321672612788,106.80850000414887,West Jakarta,South Jakarta,4.56,37.0,premium_car,42062.0,1.17,rainy,14,Tuesday,True
4875,2024-01-11 03:42:00,2024-01-11 03:57:00,-6.240020481401093,106.8497748312757,-6.145156888366728,106.76515732446875,South Jakarta,Central Jakarta,9.99,36.6,car,17285.0,1.66,cloudy,18,Tuesday,False
4876,2024-01-11 03:45:00,2024-01-11 04:00:00,-6.171440985898738,106.72223238068877,-6.17859426912309,106.74315681756731,West Jakarta,Central Jakarta,14.92,14.9,motorcycle,51796.0,1.55,rainy,13,Wednesday,True
4877,2024-01-11 03:48:00,2024-01-11 04:03:00,-6.179810903092456,106.71454193968023,-6.2954626315635105,106.73473186997822,Central Jakarta,South Jakarta,6.75,11.1,premium_car,53609.0,1.95,sunny,10,Wednesday,True
4878,2024-01-11 03:51:00,2024-01-11 04:06:00,-6.160784027686592,106.79306132379652,-6.113795544185801,106.79159584806415,South Jakarta,South Jakarta,9.18,34.0,motorcycle,63573.0,1.29,cloudy,5,Tuesday,True
4879,2024-01-11 03:54:00,2024-01-11 04:09:00,-6.2274996030936975,106.88016611362697,-6.16275334398071,106.82336042514065,South Jakarta,Central Jakarta,6.26,39.9,motorcycle,75330.0,2.37,sunny,11,Wednesday,True
4880,2024-01-11 03:57:00,2024-01-11 04:12:00,-6.135200469624004,106.8387016895685,-6.293160910015762,106.71574411003667,South Jakarta,South Jakarta,13.4,36.4,car,41016.0,1.77,sunny,17,Monday,True
4881,2024-01-11 04:00:00,2024-01-11 04:15:00,-6.259182467768848,106.8057191171167,-6.136233420157176,106.93661452364763,Central Jakarta,South Jakarta,13.24,17.1,premium_car,34645.0,1.94,cloudy,1,Tuesday,False
4882,2024-01-11 04:03:00,2024-01-11 04:18:00,-6.206191850496369,106.84143789105615,-6.2599467690564,106.8913108307152,Central Jakarta,Central Jakarta,4.32,30.4,premium_car,44354.0,1.06,rainy,23,Wednesday,True
4883,2024-01-11 04:06:00,2024-01-11 04:21:00,-6.139812255691714,106.79136287116332,-6.184155762085778,106.88271294329637,West Jakarta,South Jakarta,13.7,36.5,premium_car,73014.0,1.84,sunny,15,Wednesday,False
4884,2024-01-11 04:09:00,2024-01-11 04:24:00,-6.263968270453476,106.93403658385803,-6.206673126009962,106.74321513124718,West Jakarta,West Jakarta,3.97,19.0,premium_car,78599.0,1.55,cloudy,3,Monday,True
4885,2024-01-11 04:12:00,2024-01-11 04:27:00,-6.278027377251843,106.7137262227277,-6.216032243528985,106.85095019200305,Central Jakarta,Central Jakarta,3.24,28.5,car,77986.0,2.39,rainy,3,Tuesday,True
4886,2024-01-11 04:15:00,2024-01-11 04:30:00,-6.1232632064624015,106.86834786975746,-6.12205725597512,106.83243123670216,West Jakarta,West Jakarta,10.49,21.0,motorcycle,26079.0,2.33,rainy,20,Tuesday,False
4887,2024-01-11 04:18:00,2024-01-11 04:33:00,-6.231414067448161,106.92282066620695,-6.2125277416874765,106.94561721144667,Central Jakarta,South Jakarta,7.02,17.9,premium_car,44783.0,1.96,sunny,16,Wednesday,True
4888,2024-01-11 04:21:00,2024-01-11 04:36:00,-6.163225975018193,106.90097117718382,-6.28493117648537,106.88691794252004,South Jakarta,South Jakarta,8.9,43.9,premium_car,28163.0,2.15,cloudy,19,Tuesday,True
4889,2024-01-11 04:24:00,2024-01-11 04:39:00,-6.294930279147212,106.74601025870537,-6.110672254557009,106.84394047092906,West Jakarta,West Jakarta,10.48,41.9,car,35759.0,1.97,rainy,21,Monday,True
4890,2024-01-11 04:27:00,2024-01-11 04:42:00,-6.161990622318109,106.77398158724507,-6.115892953752074,106.91270316661753,Central Jakarta,South Jakarta,2.69,25.6,premium_car,12218.0,1.03,cloudy,9,Tuesday,False
4891,2024-01-11 04:30:00,2024-01-11 04:45:00,-6.236779737690606,106.87926198467677,-6.16311346208368,106.73877356771519,Central Jakarta,South Jakarta,5.81,14.8,premium_car,21242.0,2.05,rainy,17,Monday,False
4892,2024-01-11 04:33:00,2024-01-11 04:48:00,-6.288851829282511,106.7210676397952,-6.206421494373595,106.70380413242275,Central Jakarta,West Jakarta,7.99,35.5,motorcycle,37795.0,1.27,cloudy,18,Wednesday,False
4893,2024-01-11 04:36:00,2024-01-11 04:51:00,-6.178037447690376,106.90296542495815,-6.281428105411296,106.87255833335364,West Jakarta,South Jakarta,5.47,18.9,premium_car,35529.0,2.02,cloudy,10,Monday,True
4894,2024-01-11 04:39:00,2024-01-11 04:54:00,-6.251839236785365,106.8797267361512,-6.141850376284505,106.72457786505932,West Jakarta,Central Jakarta,2.64,15.9,premium_car,29518.0,1.02,cloudy,13,Wednesday,True
4895,2024-01-11 04:42:00,2024-01-11 04:57:00,-6.222638551589624,106.88240166230884,-6.284904417115194,106.72885840999588,South Jakarta,West Jakarta,3.13,23.4,motorcycle,26122.0,1.47,sunny,3,Wednesday,True
4896,2024-01-11 04:45:00,2024-01-11 05:00:00,-6.283883837542697,106.7250603425669,-6.286279803020971,106.88617018160613,West Jakarta,West Jakarta,12.42,28.5,premium_car,62427.0,1.78,rainy,15,Monday,True
4897,2024-01-11 04:48:00,2024-01-11 05:03:00,-6.270567349781011,106.87944013620407,-6.192523231512126,106.7676337110335,West Jakarta,West Jakarta,13.85,13.4,motorcycle,30618.0,1.5,rainy,2,Monday,True
4898,2024-01-11 04:51:00,2024-01-11 05:06:00,-6.240404552900831,106.869954531305,-6.267974351963072,106.85715780389222,West Jakarta,West Jakarta,3.98,30.0,car,59458.0,2.04,sunny,21,Monday,False
4899,2024-01-11 04:54:00,2024-01-11 05:09:00,-6.282048099887969,106.90773062270547,-6.29845394653193,106.92935173152318,South Jakarta,Central Jakarta,5.24,10.5,motorcycle,35804.0,1.78,rainy,10,Wednesday,True
4900,2024-01-11 04:57:00,2024-01-11 05:12:00,-6.117834747062736,106.71039898906412,-6.215377313800842,106.77911863290947,South Jakarta,West Jakarta,10.48,41.2,motorcycle,66139.0,2.44,rainy,4,Tuesday,False
4901,2024-01-11 05:00:00,2024-01-11 05:15:00,-6.298790591363204,106.70577766711695,-6.272556553677987,106.75428603945998,South Jakarta,West Jakarta,14.41,42.2,premium_car,21706.0,1.54,sunny,20,Wednesday,False
4902,2024-01-11 05:03:00,2024-01-11 05:18:00,-6.2032279562271375,106.79325177496965,-6.267896916943862,106.72664072093526,West Jakarta,South Jakarta,5.89,35.7,premium_car,21032.0,2.08,sunny,1,Monday,True
4903,2024-01-11 05:06:00,2024-01-11 05:21:00,-6.2753505083734895,106.7371970709623,-6.284617872252933,106.73261559035494,Central Jakarta,West Jakarta,13.12,26.3,premium_car,57577.0,2.25,sunny,11,Wednesday,True
4904,2024-01-11 05:09:00,2024-01-11 05:24:00,-6.23846418210441,106.83959611939255,-6.258981249255278,106.71555567384472,West Jakarta,South Jakarta,8.58,18.9,premium_car,74044.0,1.38,cloudy,12,Monday,True
4905,2024-01-11 05:12:00,2024-01-11 05:27:00,-6.114788088036347,106.92933722537668,-6.156903164045122,106.72191059470744,South Jakarta,West Jakarta,14.44,36.0,motorcycle,20009.0,2.13,sunny,1,Monday,False
4906,2024-01-11 05:15:00,2024-01-11 05:30:00,-6.267661089345203,106.79786993258351,-6.138214538556442,106.80800114720229,West Jakarta,West Jakarta,3.77,42.6,car,15159.0,1.59,cloudy,4,Tuesday,False
4907,2024-01-11 05:18:00,2024-01-11 05:33:00,-6.1068335360563335,106.91123759431815,-6.209493271194139,106.780216261256,West Jakarta,Central Jakarta,14.66,15.5,premium_car,75425.0,1.19,rainy,22,Wednesday,False
4908,2024-01-11 05:21:00,2024-01-11 05:36:00,-6.258841124602116,106.70006021862947,-6.198689236823716,106.87664020358075,Central Jakarta,South Jakarta,7.73,26.3,motorcycle,18213.0,1.01,sunny,18,Monday,False
4909,2024-01-11 05:24:00,2024-01-11 05:39:00,-6.151686778306634,106.7421286608648,-6.293468993081159,106.91756041456175,Central Jakarta,Central Jakarta,14.39,21.0,car,27526.0,2.12,sunny,23,Wednesday,False
4910,2024-01-11 05:27:00,2024-01-11 05:42:00,-6.190664547020537,106.70760588491352,-6.286136747725736,106.8961933007856,West Jakarta,South Jakarta,7.96,22.5,car,75065.0,1.28,sunny,4,Tuesday,True
4911,2024-01-11 05:30:00,2024-01-11 05:45:00,-6.123104254480648,106.78203679512877,-6.248486454870096,106.83265931416642,South Jakarta,West Jakarta,8.89,24.2,car,66204.0,1.08,sunny,2,Monday,False
4912,2024-01-11 05:33:00,2024-01-11 05:48:00,-6.189201348899373,106.92704739892413,-6.19122031585737,106.72561052905817,West Jakarta,Central Jakarta,12.46,43.3,motorcycle,33993.0,1.75,rainy,18,Monday,True
4913,2024-01-11 05:36:00,2024-01-11 05:51:00,-6.193088156168738,106.72423803089976,-6.152089770253001,106.8774418209854,West Jakarta,South Jakarta,11.39,19.1,premium_car,76817.0,1.52,cloudy,18,Wednesday,False
4914,2024-01-11 05:39:00,2024-01-11 05:54:00,-6.26090839992632,106.85160244418596,-6.178999387732393,106.79070718118172,West Jakarta,South Jakarta,10.05,27.2,motorcycle,49763.0,2.04,rainy,10,Wednesday,True
4915,2024-01-11 05:42:00,2024-01-11 05:57:00,-6.266754127589668,106.81287398477987,-6.221574429002642,106.72141259847885,South Jakarta,Central Jakarta,7.42,43.3,premium_car,15057.0,1.16,cloudy,11,Wednesday,False
4916,2024-01-11 05:45:00,2024-01-11 06:00:00,-6.116702169776897,106.93461705309146,-6.276335185399372,106.91061660180316,South Jakarta,South Jakarta,12.3,26.7,car,59215.0,1.2,rainy,18,Tuesday,False
4917,2024-01-11 05:48:00,2024-01-11 06:03:00,-6.234432360229993,106.73062978563428,-6.143845353022562,106.78455412929563,South Jakarta,West Jakarta,14.33,40.2,car,47609.0,1.61,rainy,19,Tuesday,False
4918,2024-01-11 05:51:00,2024-01-11 06:06:00,-6.22558354900742,106.75300696262556,-6.227242789680188,106.7545622081279,South Jakarta,South Jakarta,2.13,12.1,motorcycle,50081.0,1.78,rainy,9,Monday,False
4919,2024-01-11 05:54:00,2024-01-11 06:09:00,-6.148035268314322,106.70738549215288,-6.152789197103441,106.91786301615471,South Jakarta,West Jakarta,9.64,43.4,car,79587.0,2.24,sunny,16,Wednesday,False
4920,2024-01-11 05:57:00,2024-01-11 06:12:00,-6.232235303515438,106.80848381240784,-6.197404231617131,106.92553346711175,West Jakarta,South Jakarta,13.26,16.6,motorcycle,20676.0,1.88,sunny,11,Tuesday,True
4921,2024-01-11 06:00:00,2024-01-11 06:15:00,-6.109587510672199,106.76945822489117,-6.152267589287635,106.78474270929789,South Jakarta,Central Jakarta,10.49,44.3,premium_car,55976.0,2.35,cloudy,2,Wednesday,False
4922,2024-01-11 06:03:00,2024-01-11 06:18:00,-6.15241444620024,106.91747648347258,-6.118542087709486,106.78870035482035,West Jakarta,West Jakarta,12.41,16.1,car,42112.0,1.33,rainy,20,Wednesday,True
4923,2024-01-11 06:06:00,2024-01-11 06:21:00,-6.1805141514853155,106.85123520329944,-6.115794096789239,106.8449071318958,West Jakarta,South Jakarta,13.64,25.6,premium_car,29033.0,1.89,sunny,7,Tuesday,True
4924,2024-01-11 06:09:00,2024-01-11 06:24:00,-6.123820967891049,106.85352268449392,-6.192978643999879,106.88336037345266,West Jakarta,West Jakarta,11.76,20.8,car,58548.0,1.98,rainy,7,Wednesday,True
4925,2024-01-11 06:12:00,2024-01-11 06:27:00,-6.2900788183301035,106.83297767422033,-6.197698327046872,106.71578730047672,Central Jakarta,Central Jakarta,11.32,25.2,premium_car,56775.0,2.09,rainy,12,Monday,True
4926,2024-01-11 06:15:00,2024-01-11 06:30:00,-6.248587461562158,106.7229625843073,-6.2468643068994325,106.84833591429712,South Jakarta,South Jakarta,14.54,18.8,car,69955.0,2.48,cloudy,21,Monday,False
4927,2024-01-11 06:18:00,2024-01-11 06:33:00,-6.2069927331558175,106.81125467093135,-6.112840033694141,106.9382050154459,South Jakarta,South Jakarta,13.23,43.8,premium_car,71521.0,1.7,cloudy,12,Wednesday,False
4928,2024-01-11 06:21:00,2024-01-11 06:36:00,-6.254604292105696,106.94987629742714,-6.208416166560076,106.765523474295,West Jakarta,West Jakarta,12.6,20.7,car,49327.0,1.55,rainy,9,Tuesday,False
4929,2024-01-11 06:24:00,2024-01-11 06:39:00,-6.151218962539569,106.90880732271151,-6.274481752142524,106.92720680352424,Central Jakarta,Central Jakarta,3.12,32.9,motorcycle,32790.0,2.28,rainy,14,Wednesday,False
4930,2024-01-11 06:27:00,2024-01-11 06:42:00,-6.116158393789255,106.92336476354178,-6.2134590170746895,106.93754208519077,South Jakarta,Central Jakarta,5.11,14.8,premium_car,47071.0,1.27,rainy,22,Monday,True
4931,2024-01-11 06:30:00,2024-01-11 06:45:00,-6.215245976013815,106.90580658981163,-6.274589349952399,106.76728841024277,West Jakarta,South Jakarta,9.24,38.9,premium_car,35148.0,1.06,cloudy,15,Wednesday,False
4932,2024-01-11 06:33:00,2024-01-11 06:48:00,-6.23157347997762,106.72576042335776,-6.199493663148584,106.88855046647134,Central Jakarta,West Jakarta,11.22,29.0,motorcycle,29415.0,1.67,cloudy,12,Tuesday,True
4933,2024-01-11 06:36:00,2024-01-11 06:51:00,-6.107689853572486,106.75686206351621,-6.187744897028757,106.7596937520799,West Jakarta,South Jakarta,5.94,44.3,motorcycle,48610.0,1.37,sunny,10,Tuesday,True
4934,2024-01-11 06:39:00,2024-01-11 06:54:00,-6.211029513434491,106.70078041283911,-6.232448847701282,106.88440279043303,Central Jakarta,South Jakarta,3.21,24.8,motorcycle,56055.0,1.59,cloudy,11,Tuesday,True
4935,2024-01-11 06:42:00,2024-01-11 06:57:00,-6.202190319910143,106.77587753121954,-6.285669877153703,106.89935499282221,West Jakarta,West Jakarta,6.04,16.8,car,51340.0,2.48,rainy,13,Tuesday,True
